id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
junior-art,junior-art,junior-art,Debian Jr. Art,,,1,1,,,,Section=metapackages; Version=1.32,,,,,,,
junior-config,junior-config,junior-config,Debian Jr. Project common package,,,1,1,,,,Section=misc; Version=1.32,,,,,,,
junior-tasks,junior-tasks,junior-tasks,Debian Jr. tasks for tasksel,,,1,1,,,,Section=misc; Version=1.32,,,,,,,
cheese,cheese,cheese,tool to take pictures and videos from your webcam,,,1,1,,,,Section=gnome; Version=44.1-5,,,,,,,
gamine,gamine,gamine,Interactive game for young children,,,1,1,,,,Section=games; Version=1.6-2,,,,,,,
gcompris-qt,gcompris-qt,gcompris-qt,educational games for small children,,,1,1,,,,Section=education; Version=25.0.12-1,,,,,,,
gimp,gimp,gimp,GNU Image Manipulation Program,,,1,1,,,,Section=graphics; Version=3.0.4-3,,,,,,,
inkscape,inkscape,inkscape,vector-based drawing program,,,1,1,,,,Section=graphics; Version=1.4-6,,,,,,,
karbon,karbon,karbon,vector graphics application for the Calligra Suite,,,1,1,,,,Section=graphics; Version=1:25.04.2+dfsg-1,,,,,,,
krita,krita,krita,pixel-based image manipulation program,,,1,1,,,,Section=graphics; Version=1:5.2.9+dfsg-1+b1,,,,,,,
mtpaint,mtpaint,mtpaint,painting program to create pixel art and manipulate digital photos,,,1,1,,,,Section=graphics; Version=3.50.11-1,,,,,,,
mypaint,mypaint,mypaint,paint program for use with graphics tablets,,,1,1,,,,Section=graphics; Version=2.0.1-12,,,,,,,
pencil2d,pencil2d,pencil2d,Create hand-drawn animation using both bitmap and vector graphics,,,1,1,,,,Section=graphics; Version=0.7.0-1,,,,,,,
pysiogame,pysiogame,pysiogame,educational activity pack for kids,,,1,1,,,,Section=games; Version=4.20.01-3,,,,,,,
rgbpaint,rgbpaint,rgbpaint,simple pixel-based painting program,,,1,1,,,,Section=graphics; Version=0.8.7-7,,,,,,,
simple-scan,simple-scan,simple-scan,Simple Scanning Utility,,,1,1,,,,Section=gnome; Version=46.0-2,,,,,,,
tupi,tupi,tupi,2D Animation design and authoring tool,,,1,1,,,,Section=graphics; Version=0.2+git08-6,,,,,,,
tuxpaint,tuxpaint,tuxpaint,Paint program for young children,,,1,1,,,,Section=graphics; Version=1:0.9.34-2+b1,,,,,,,
xpaint,xpaint,xpaint,simple paint program for X,,,1,1,,,,Section=graphics; Version=2.9.1.4-5,,,,,,,
adduser,adduser,adduser,add and remove users and groups,,,1,1,,,,Section=admin; Version=3.152,,,,,,,
debconf,debconf,debconf,Debian configuration management system,,,1,1,,,,Section=admin; Version=1.5.91,,,,,,,
menu,menu,menu,generates programs menu for all menu-aware applications,,,1,1,,,,Section=admin; Version=2.1.51,,,,,,,
blends-common,blends-common,blends-common,Debian Pure Blends common package,,,1,1,,,,Section=misc; Version=0.7.10,,,,,,,
tasksel,tasksel,tasksel,tool for selecting tasks for installation on Debian systems,,,1,1,,,,Section=admin; Version=3.81,,,,,,,
cheese-common,cheese-common,cheese-common,Common files for the Cheese tool to take pictures and videos,,,1,1,,,,Section=gnome; Version=44.1-5,,,,,,,
gnome-video-effects,gnome-video-effects,gnome-video-effects,Collection of GStreamer effects,,,1,1,,,,Section=gnome; Version=0.6.0-3,,,,,,,
libc6,libc6,libc6,GNU C Library: Shared libraries,,,1,1,,,,Section=libs; Version=2.41-12,,,,,,,
libcanberra-gtk3-0,libcanberra-gtk3-0,libcanberra-gtk3-0,GTK+ 3.0 helper for playing widget event sounds with libcanberra,,,1,1,,,,Section=libs; Version=0.30-18,,,,,,,
libcheese-gtk25,libcheese-gtk25,libcheese-gtk25,tool to take pictures and videos from your webcam - widgets,,,1,1,,,,Section=libs; Version=44.1-5,,,,,,,
libcheese8,libcheese8,libcheese8,tool to take pictures and videos from your webcam - base library,,,1,1,,,,Section=libs; Version=44.1-5,,,,,,,
libclutter-1.0-0,libclutter-1.0-0,libclutter-1.0-0,Open GL based interactive canvas library,,,1,1,,,,Section=oldlibs; Version=1.26.4+git2779b932+dfsg-7+b2,,,,,,,
libclutter-gtk-1.0-0,libclutter-gtk-1.0-0,libclutter-gtk-1.0-0,Open GL based interactive canvas library GTK+ widget,,,1,1,,,,Section=oldlibs; Version=1.8.4-6,,,,,,,
libgdk-pixbuf-2.0-0,libgdk-pixbuf-2.0-0,libgdk-pixbuf-2.0-0,GDK Pixbuf library,,,1,1,,,,Section=libs; Version=2.42.12+dfsg-4,,,,,,,
libglib2.0-0t64,libglib2.0-0t64,libglib2.0-0t64,GLib library of C routines,,,1,1,,,,Section=libs; Version=2.84.4-3~deb13u1,,,,,,,
libgnome-desktop-3-20t64,libgnome-desktop-3-20t64,libgnome-desktop-3-20t64,Utility library for the GNOME desktop - GTK 3 version,,,1,1,,,,Section=libs; Version=44.3-3,,,,,,,
libgstreamer1.0-0,libgstreamer1.0-0,libgstreamer1.0-0,Core GStreamer libraries and elements,,,1,1,,,,Section=libs; Version=1.26.2-2,,,,,,,
libgtk-3-0t64,libgtk-3-0t64,libgtk-3-0t64,GTK graphical user interface library,,,1,1,,,,Section=libs; Version=3.24.49-3,,,,,,,
gvfs,gvfs,gvfs,userspace virtual filesystem - GIO module,,,1,1,,,,Section=libs; Version=1.57.2-2,,,,,,,
yelp,yelp,yelp,Help browser for GNOME,,,1,1,,,,Section=gnome; Version=42.2-4,,,,,,,
gamine-data,gamine-data,gamine-data,data files for gamine game,,,1,1,,,,Section=games; Version=1.6-2,,,,,,,
gstreamer1.0-plugins-good,gstreamer1.0-plugins-good,gstreamer1.0-plugins-good,"GStreamer plugins from the ""good"" set",,,1,1,,,,Section=libs; Version=1.26.2-1,,,,,,,
libcairo2,libcairo2,libcairo2,Cairo 2D vector graphics library,,,1,1,,,,Section=libs; Version=1.18.4-1+b1,,,,,,,
libpango-1.0-0,libpango-1.0-0,libpango-1.0-0,Layout and rendering of internationalized text,,,1,1,,,,Section=libs; Version=1.56.3-1,,,,,,,
libpangocairo-1.0-0,libpangocairo-1.0-0,libpangocairo-1.0-0,Layout and rendering of internationalized text,,,1,1,,,,Section=libs; Version=1.56.3-1,,,,,,,
gcompris-qt-data,gcompris-qt-data,gcompris-qt-data,data files for gcompris-qt,,,1,1,,,,Section=education; Version=25.0.12-1,,,,,,,
qml6-module-qtcharts,qml6-module-qtcharts,qml6-module-qtcharts,Qt 6 Charts QML module,,,1,1,,,,Section=libs; Version=6.8.2-2,,,,,,,
qml6-module-qtmultimedia,qml6-module-qtmultimedia,qml6-module-qtmultimedia,Qt 6 Multimedia QML module,,,1,1,,,,Section=libs; Version=6.8.2-8,,,,,,,
qml6-module-qtquick,qml6-module-qtquick,qml6-module-qtquick,Qt 6 Quick QML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
qml6-module-qtquick-controls,qml6-module-qtquick-controls,qml6-module-qtquick-controls,Qt 6 Quick Controls QML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
qml6-module-qtquick-effects,qml6-module-qtquick-effects,qml6-module-qtquick-effects,Qt 6 Quick Effects QML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
qml6-module-qtquick-layouts,qml6-module-qtquick-layouts,qml6-module-qtquick-layouts,Qt 6 Quick Layouts QML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
qml6-module-qtquick-particles,qml6-module-qtquick-particles,qml6-module-qtquick-particles,Qt 6 Quick Particle QML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
qml6-module-qtquick-shapes,qml6-module-qtquick-shapes,qml6-module-qtquick-shapes,Qt 6 Quick Shapes QML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
qml6-module-qtquick-window,qml6-module-qtquick-window,qml6-module-qtquick-window,Qt 6 Quick Window QML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
qml6-module-qtsensors,qml6-module-qtsensors,qml6-module-qtsensors,Qt 6 Sensors QML module,,,1,1,,,,Section=libs; Version=6.8.2-3,,,,,,,
qt6-image-formats-plugins,qt6-image-formats-plugins,qt6-image-formats-plugins,Qt 6 Image Formats plugins,,,1,1,,,,Section=libs; Version=6.8.2-4,,,,,,,
qt6-svg-plugins,qt6-svg-plugins,qt6-svg-plugins,Qt 6 SVG library plugins,,,1,1,,,,Section=libs; Version=6.8.2-3,,,,,,,
libgcc-s1,libgcc-s1,libgcc-s1,GCC support library,,,1,1,,,,Section=libs; Version=14.2.0-19,,,,,,,
libqt6core6t64,libqt6core6t64,libqt6core6t64,Qt 6 core module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-9,,,,,,,
libqt6gui6,libqt6gui6,libqt6gui6,Qt 6 GUI module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-9,,,,,,,
libqt6multimedia6,libqt6multimedia6,libqt6multimedia6,Qt 6 Multimedia library,,,1,1,,,,Section=libs; Version=6.8.2-8,,,,,,,
libqt6network6,libqt6network6,libqt6network6,Qt 6 network module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-9,,,,,,,
libqt6qml6,libqt6qml6,libqt6qml6,Qt 6 QML library,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
libqt6quick6,libqt6quick6,libqt6quick6,Qt 6 Quick library,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-7,,,,,,,
libqt6sensors6,libqt6sensors6,libqt6sensors6,Qt 6 Sensors library,,,1,1,,,,Section=libs; Version=6.8.2-3,,,,,,,
libqt6widgets6,libqt6widgets6,libqt6widgets6,Qt 6 widgets module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-9,,,,,,,
libstdc++6,libstdc++6,libstdc++6,GNU Standard C++ Library v3,,,1,1,,,,Section=libs; Version=14.2.0-19,,,,,,,
gimp-data,gimp-data,gimp-data,Data files for GIMP,,,1,1,,,,Section=graphics; Version=3.0.4-3,,,,,,,
gir1.2-gimp-3.0,gir1.2-gimp-3.0,gir1.2-gimp-3.0,Introspection data for the GIMP library,,,1,1,,,,Section=introspection; Version=3.0.4-3,,,,,,,
graphviz,graphviz,graphviz,rich set of graph drawing tools,,,1,1,,,,Section=graphics; Version=2.42.4-3,,,,,,,
libgimp-3.0-0,libgimp-3.0-0,libgimp-3.0-0,Libraries for the GNU Image Manipulation Program,,,1,1,,,,Section=libs; Version=3.0.4-3,,,,,,,
librsvg2-common,librsvg2-common,librsvg2-common,SAX-based renderer library for SVG files (extra runtime),,,1,1,,,,Section=libs; Version=2.60.0+dfsg-1,,,,,,,
python3-gi,python3-gi,python3-gi,Python 3 bindings for gobject-introspection libraries,,,1,1,,,,Section=python; Version=3.50.0-4+b1,,,,,,,
xdg-utils,xdg-utils,xdg-utils,desktop integration utilities from freedesktop.org,,,1,1,,,,Section=utils; Version=1.2.1-2,,,,,,,
libaa1,libaa1,libaa1,ASCII art library,,,1,1,,,,Section=libs; Version=1.4p5-51.1+b1,,,,,,,
libappstream-glib8,libappstream-glib8,libappstream-glib8,GNOME library to access AppStream services,,,1,1,,,,Section=libs; Version=0.8.3-1,,,,,,,
libarchive13t64,libarchive13t64,libarchive13t64,Multi-format archive and compression library (shared library),,,1,1,,,,Section=libs; Version=3.7.4-4,,,,,,,
libasound2t64,libasound2t64,libasound2t64,shared library for ALSA applications,,,1,1,,,,Section=libs; Version=1.2.14-1,,,,,,,
libbabl-0.1-0,libbabl-0.1-0,libbabl-0.1-0,"Dynamic, any to any, pixel format conversion library",,,1,1,,,,Section=libs; Version=1:0.1.114-2,,,,,,,
libbz2-1.0,libbz2-1.0,libbz2-1.0,high-quality block-sorting file compressor library - runtime,,,1,1,,,,Section=libs; Version=1.0.8-6,,,,,,,
libcfitsio10t64,libcfitsio10t64,libcfitsio10t64,shared library for I/O with FITS format data files,,,1,1,,,,Section=libs; Version=4.6.2-2,,,,,,,
libfontconfig1,libfontconfig1,libfontconfig1,generic font configuration library - runtime,,,1,1,,,,Section=libs; Version=2.15.0-2.3,,,,,,,
libfreetype6,libfreetype6,libfreetype6,"FreeType 2 font engine, shared library files",,,1,1,,,,Section=libs; Version=2.13.3+dfsg-1,,,,,,,
libgegl-0.4-0t64,libgegl-0.4-0t64,libgegl-0.4-0t64,Generic Graphics Library,,,1,1,,,,Section=libs; Version=1:0.4.62-2,,,,,,,
libgexiv2-2,libgexiv2-2,libgexiv2-2,GObject-based wrapper around the Exiv2 library,,,1,1,,,,Section=libs; Version=0.14.3-1+b1,,,,,,,
libgomp1,libgomp1,libgomp1,GCC OpenMP (GOMP) support library,,,1,1,,,,Section=libs; Version=14.2.0-19,,,,,,,
libgs10,libgs10,libgs10,interpreter for the PostScript language and for PDF - Library,,,1,1,,,,Section=libs; Version=10.05.1~dfsg-1,,,,,,,
libgudev-1.0-0,libgudev-1.0-0,libgudev-1.0-0,GObject-based wrapper library for libudev,,,1,1,,,,Section=libs; Version=238-6,,,,,,,
libharfbuzz0b,libharfbuzz0b,libharfbuzz0b,OpenType text shaping engine (shared library),,,1,1,,,,Section=libs; Version=10.2.0-1+b1,,,,,,,
libheif1,libheif1,libheif1,HEIF and AVIF file format decoder and encoder - shared library,,,1,1,,,,Section=libs; Version=1.19.8-1,,,,,,,
libjpeg62-turbo,libjpeg62-turbo,libjpeg62-turbo,libjpeg-turbo JPEG runtime library,,,1,1,,,,Section=libs; Version=1:2.1.5-4,,,,,,,
libjson-glib-1.0-0,libjson-glib-1.0-0,libjson-glib-1.0-0,GLib JSON manipulation library,,,1,1,,,,Section=libs; Version=1.10.6+ds-2,,,,,,,
libjxl0.11,libjxl0.11,libjxl0.11,"JPEG XL Image Coding System - ""JXL"" (shared libraries)",,,1,1,,,,Section=libs; Version=0.11.1-4,,,,,,,
liblcms2-2,liblcms2-2,liblcms2-2,Little CMS 2 color management library,,,1,1,,,,Section=libs; Version=2.16-2,,,,,,,
liblzma5,liblzma5,liblzma5,XZ-format compression library,,,1,1,,,,Section=libs; Version=5.8.1-1,,,,,,,
libmypaint-1.5-1,libmypaint-1.5-1,libmypaint-1.5-1,brush library for mypaint,,,1,1,,,,Section=libs; Version=1.6.0-4,,,,,,,
libopenexr-3-1-30,libopenexr-3-1-30,libopenexr-3-1-30,runtime files for the OpenEXR image library,,,1,1,,,,Section=libs; Version=3.1.13-2,,,,,,,
libopenjp2-7,libopenjp2-7,libopenjp2-7,JPEG 2000 image compression/decompression library,,,1,1,,,,Section=libs; Version=2.5.3-2.1~deb13u1,,,,,,,
libpangoft2-1.0-0,libpangoft2-1.0-0,libpangoft2-1.0-0,Layout and rendering of internationalized text,,,1,1,,,,Section=libs; Version=1.56.3-1,,,,,,,
libpng16-16t64,libpng16-16t64,libpng16-16t64,PNG library - runtime (version 1.6),,,1,1,,,,Section=libs; Version=1.6.48-1,,,,,,,
libpoppler-glib8t64,libpoppler-glib8t64,libpoppler-glib8t64,PDF rendering library (GLib-based shared library),,,1,1,,,,Section=libs; Version=25.03.0-5,,,,,,,
librsvg2-2,librsvg2-2,librsvg2-2,SAX-based renderer library for SVG files (runtime),,,1,1,,,,Section=libs; Version=2.60.0+dfsg-1,,,,,,,
libtiff6,libtiff6,libtiff6,Tag Image File Format (TIFF) library,,,1,1,,,,Section=libs; Version=4.7.0-3,,,,,,,
libwebp7,libwebp7,libwebp7,Lossy compression of digital photographic images (shared library),,,1,1,,,,Section=libs; Version=1.5.0-0.1,,,,,,,
libwebpdemux2,libwebpdemux2,libwebpdemux2,Lossy compression of digital photographic images (libwebpdemux library),,,1,1,,,,Section=libs; Version=1.5.0-0.1,,,,,,,
libwebpmux3,libwebpmux3,libwebpmux3,Lossy compression of digital photographic images (libwebpmux library),,,1,1,,,,Section=libs; Version=1.5.0-0.1,,,,,,,
libwmf-0.2-7,libwmf-0.2-7,libwmf-0.2-7,Windows metafile conversion library,,,1,1,,,,Section=libs; Version=0.2.13-1.1+b3,,,,,,,
libwmflite-0.2-7,libwmflite-0.2-7,libwmflite-0.2-7,Windows metafile conversion lite library,,,1,1,,,,Section=libs; Version=0.2.13-1.1+b3,,,,,,,
libx11-6,libx11-6,libx11-6,X11 client-side library,,,1,1,,,,Section=libs; Version=2:1.8.12-1,,,,,,,
libxcursor1,libxcursor1,libxcursor1,X cursor management library,,,1,1,,,,Section=libs; Version=1:1.2.3-1,,,,,,,
libxext6,libxext6,libxext6,X11 miscellaneous extension library,,,1,1,,,,Section=libs; Version=2:1.3.4-1+b3,,,,,,,
libxfixes3,libxfixes3,libxfixes3,X11 miscellaneous 'fixes' extension library,,,1,1,,,,Section=libs; Version=1:6.0.0-2+b4,,,,,,,
libxmu6,libxmu6,libxmu6,X11 miscellaneous utility library,,,1,1,,,,Section=libs; Version=2:1.1.3-3+b4,,,,,,,
libxpm4,libxpm4,libxpm4,X11 pixmap library,,,1,1,,,,Section=libs; Version=1:3.5.17-1+b3,,,,,,,
zlib1g,zlib1g,zlib1g,compression library - runtime,,,1,1,,,,Section=libs; Version=1:1.3.dfsg+really1.3.1-1+b1,,,,,,,
ghostscript,ghostscript,ghostscript,interpreter for the PostScript language and for PDF,,,1,1,,,,Section=text; Version=10.05.1~dfsg-1,,,,,,,
python3:any,python3:any,python3:any,unknown,,,1,1,,,,missing in Packages file,,,,,,,
lib2geom1.4.0,lib2geom1.4.0,lib2geom1.4.0,robust computational geometry framework -- shared library,,,1,1,,,,Section=libs; Version=1.4-4,,,,,,,
libatkmm-1.6-1v5,libatkmm-1.6-1v5,libatkmm-1.6-1v5,C++ wrappers for ATK accessibility toolkit (shared libraries),,,1,1,,,,Section=libs; Version=2.28.4-1+b2,,,,,,,
libboost-filesystem1.83.0,libboost-filesystem1.83.0,libboost-filesystem1.83.0,"filesystem operations (portable paths, iteration over directories, etc) in C++",,,1,1,,,,Section=libs; Version=1.83.0-4.2,,,,,,,
libcairo-gobject2,libcairo-gobject2,libcairo-gobject2,Cairo 2D vector graphics library (GObject library),,,1,1,,,,Section=libs; Version=1.18.4-1+b1,,,,,,,
libcairomm-1.0-1v5,libcairomm-1.0-1v5,libcairomm-1.0-1v5,C++ wrappers for Cairo (shared libraries),,,1,1,,,,Section=libs; Version=1.14.5-2+b1,,,,,,,
libcdr-0.1-1,libcdr-0.1-1,libcdr-0.1-1,library for reading and converting Corel DRAW files,,,1,1,,,,Section=libs; Version=0.1.7-1+b3,,,,,,,
libepoxy0,libepoxy0,libepoxy0,OpenGL function pointer management library,,,1,1,,,,Section=libs; Version=1.5.10-2,,,,,,,
libgc1,libgc1,libgc1,conservative garbage collector for C and C++,,,1,1,,,,Section=libs; Version=1:8.2.8-1,,,,,,,
libglibmm-2.4-1t64,libglibmm-2.4-1t64,libglibmm-2.4-1t64,C++ wrapper for the GLib toolkit (shared libraries),,,1,1,,,,Section=libs; Version=2.66.8-1,,,,,,,
libgsl28,libgsl28,libgsl28,GNU Scientific Library (GSL) -- library package,,,1,1,,,,Section=libs; Version=2.8+dfsg-5,,,,,,,
libgspell-1-3,libgspell-1-3,libgspell-1-3,spell-checking library for GTK+ applications,,,1,1,,,,Section=libs; Version=1.14.0-2+b1,,,,,,,
libgtkmm-3.0-1t64,libgtkmm-3.0-1t64,libgtkmm-3.0-1t64,C++ wrappers for GTK+ (shared libraries),,,1,1,,,,Section=libs; Version=3.24.10-1,,,,,,,
libgtksourceview-4-0,libgtksourceview-4-0,libgtksourceview-4-0,shared libraries for the GTK+ syntax highlighting widget,,,1,1,,,,Section=libs; Version=4.8.4-6,,,,,,,
libpangomm-1.4-1v5,libpangomm-1.4-1v5,libpangomm-1.4-1v5,C++ Wrapper for pango (shared libraries),,,1,1,,,,Section=libs; Version=2.46.4-1+b2,,,,,,,
libpoppler147,libpoppler147,libpoppler147,PDF rendering library,,,1,1,,,,Section=libs; Version=25.03.0-5,,,,,,,
libpotrace0,libpotrace0,libpotrace0,library for tracing bitmaps,,,1,1,,,,Section=libs; Version=1.16-2+b2,,,,,,,
libreadline8t64,libreadline8t64,libreadline8t64,"GNU readline and history libraries, run-time libraries",,,1,1,,,,Section=libs; Version=8.2-6,,,,,,,
librevenge-0.0-0,librevenge-0.0-0,librevenge-0.0-0,Base Library for writing document interface filters,,,1,1,,,,Section=libs; Version=0.0.5-3+b2,,,,,,,
libsigc++-2.0-0v5,libsigc++-2.0-0v5,libsigc++-2.0-0v5,type-safe Signal Framework for C++ - runtime,,,1,1,,,,Section=libs; Version=2.12.1-3,,,,,,,
libvisio-0.1-1,libvisio-0.1-1,libvisio-0.1-1,library for parsing the visio file structure,,,1,1,,,,Section=libs; Version=0.1.7-1+b5,,,,,,,
libwpg-0.3-3,libwpg-0.3-3,libwpg-0.3-3,WordPerfect graphics import/convert library (shared library),,,1,1,,,,Section=libs; Version=0.3.4-3+b2,,,,,,,
libxml2,libxml2,libxml2,GNOME XML library,,,1,1,,,,Section=libs; Version=2.12.7+dfsg+really2.9.14-2.1+deb13u1,,,,,,,
libxslt1.1,libxslt1.1,libxslt1.1,XSLT 1.0 processing library - runtime library,,,1,1,,,,Section=libs; Version=1.1.35-1.2+deb13u1,,,,,,,
aspell,aspell,aspell,GNU Aspell spell-checker,,,1,1,,,,Section=text; Version=0.60.8.1-4,,,,,,,
fig2dev,fig2dev,fig2dev,Utilities for converting XFig figure files,,,1,1,,,,Section=graphics; Version=1:3.2.9a-4,,,,,,,
imagemagick,imagemagick,imagemagick,image manipulation programs -- binaries,,,1,1,,,,Section=graphics; Version=8:7.1.1.43+dfsg1-1+deb13u1,,,,,,,
libimage-magick-perl,libimage-magick-perl,libimage-magick-perl,Perl interface to the ImageMagick graphics routines,,,1,1,,,,Section=perl; Version=8:7.1.1.43+dfsg1-1+deb13u1,,,,,,,
libwmf-bin,libwmf-bin,libwmf-bin,Windows metafile conversion tools,,,1,1,,,,Section=graphics; Version=0.2.13-1.1+b3,,,,,,,
python3-cssselect,python3-cssselect,python3-cssselect,cssselect parses CSS3 Selectors and translates them to XPath 1.0,,,1,1,,,,Section=python; Version=1.3.0-1,,,,,,,
python3-lxml,python3-lxml,python3-lxml,pythonic binding for the libxml2 and libxslt libraries,,,1,1,,,,Section=python; Version=5.4.0-1,,,,,,,
python3-numpy,python3-numpy,python3-numpy,Python library for numerical computations (Python 3),,,1,1,,,,Section=python; Version=1:2.2.4+ds-1,,,,,,,
python3-scour,python3-scour,python3-scour,SVG scrubber and optimizer (Python 3 module),,,1,1,,,,Section=python; Version=0.38.2-6,,,,,,,
calligra-libs,calligra-libs,calligra-libs,common libraries and binaries for the Calligra Suite,,,1,1,,,,Section=libs; Version=1:25.04.2+dfsg-1,,,,,,,
libkf6archive6,libkf6archive6,libkf6archive6,Qt 6 addon providing access to numerous types of archives,,,1,1,,,,Section=libs; Version=6.13.0-2,,,,,,,
libkf6completion6,libkf6completion6,libkf6completion6,Widgets with advanced auto-completion features,,,1,1,,,,Section=libs; Version=6.13.0-1,,,,,,,
libkf6configcore6,libkf6configcore6,libkf6configcore6,configuration settings framework for Qt,,,1,1,,,,Section=libs; Version=6.13.0-2,,,,,,,
libkf6coreaddons6,libkf6coreaddons6,libkf6coreaddons6,KDE Frameworks 6 addons to QtCore,,,1,1,,,,Section=libs; Version=6.13.0-1,,,,,,,
libkf6guiaddons6,libkf6guiaddons6,libkf6guiaddons6,utilities for graphical user interfaces,,,1,1,,,,Section=libs; Version=6.13.0-1,,,,,,,
libkf6i18n6,libkf6i18n6,libkf6i18n6,Advanced internationalization framework,,,1,1,,,,Section=libs; Version=6.13.0-1,,,,,,,
libkf6iconthemes6,libkf6iconthemes6,libkf6iconthemes6,Support for icon themes,,,1,1,,,,Section=libs; Version=6.13.0-2,,,,,,,
libkf6widgetsaddons6,libkf6widgetsaddons6,libkf6widgetsaddons6,add-on widgets and classes for applications that use the Qt Widgets module,,,1,1,,,,Section=libs; Version=6.13.0-1,,,,,,,
libkf6xmlgui6,libkf6xmlgui6,libkf6xmlgui6,User configurable main windows,,,1,1,,,,Section=libs; Version=6.13.0-1,,,,,,,
libodfgen-0.1-1,libodfgen-0.1-1,libodfgen-0.1-1,library to generate ODF documents,,,1,1,,,,Section=libs; Version=0.1.8-2+b2,,,,,,,
libqt6xml6,libqt6xml6,libqt6xml6,Qt 6 XML module,,,1,1,,,,Section=libs; Version=6.8.2+dfsg-9,,,,,,,
libwps-0.4-4,libwps-0.4-4,libwps-0.4-4,Works text file format import filter library (shared library),,,1,1,,,,Section=libs; Version=0.4.14-2+b2,,,,,,,
